Mouse ID,Hole Punch,Genetic Background,Gender,DOB,Age,Date Weaned,Parent Crossing,Strain 1,Strain 2,Strain 3,GeNtype 1,GeNtype 2,GeNtype 3,Experiments? ,Euthanized ,Date of Euth.,Notes from Book:,,,Red Hole Punch indicates there was Nt a designation listed inside the Ntebook but added to the spreadsheet based on how Cong Nrmally does his numbering and hole punches,,,,,
2314,L,,Male,12/2/2023,163,12/28/2023,"1985, 1986/1987",Myd88-KO,,,-/-,,,Breeding,,5/13/2024,,,,,,,,,
2315,L,,Male,12/2/2023,163,12/28/2023,"1985, 1986/1987",Myd88-KO,,,-/-,,,Breeding,,5/13/2024,,,,,,,,,
2316,R,,Female,1/15/2024,85,,"1985, 1986/1987",Myd88-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2317,L,,Female,1/15/2024,85,,"1985, 1986/1987",Myd88-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2318,R,,Male,1/15/2024,85,,"1985, 1986/1987",Myd88-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2319,L,,Male,1/15/2024,85,,"1985, 1986/1987",Myd88-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2320,,,Female,7/13/2023,272,,2320/2321,B6N-Cdh23-KI,,,,,,Breeding,Y,4/10/2024,Breeding 11/3/23,,,,,,,,
2321,,,Male,7/13/2023,244,,2320/2321,B6N-Cdh23-KI,,,,,,Breeding,Y,3/13/2024,Breeding 11/3/23,,,,,,,,
2322,,,Female,7/13/2023,245,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2323,,,Male,7/13/2023,245,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2324,,,Female,9/7/2023,189,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2325,,,Male,9/7/2023,189,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2326,,,Female,9/7/2023,189,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2327,,,Male,9/7/2023,189,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2328,,,Female,11/25/2023,111,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/15/2024,Shreshtha Dash,,,,,,,,
2329,,,Female,11/25/2023,111,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/15/2024,Shreshtha Dash,,,,,,,,
2330,,,Female,11/25/2023,111,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/15/2024,Shreshtha Dash,,,,,,,,
2331,,,Female,11/25/2023,111,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/15/2024,Shreshtha Dash,,,,,,,,
2332,,,Female,11/25/2023,111,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/15/2024,Shreshtha Dash,,,,,,,,
2333,,,Male,11/25/2023,110,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Shreshtha Dash,,,,,,,,
2334,,,Male,11/25/2023,110,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Shreshtha Dash,,,,,,,,
2335,,,Male,11/25/2023,110,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Shreshtha Dash,,,,,,,,
2336,,,Male,11/25/2023,110,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Shreshtha Dash,,,,,,,,
2337,,,Male,11/25/2023,110,,2320/2321,B6N-Cdh23-KI,,,,,,,Y,3/14/2024,Shreshtha Dash,,,,,,,,
2338,,,Female,11/30/2023,109,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/18/2024,Shreshtha Dash,,,,,,,,
2339,,,Female,11/30/2023,109,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/18/2024,Shreshtha Dash,,,,,,,,
2340,,,Female,11/30/2023,109,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/18/2024,Shreshtha Dash,,,,,,,,
2341,,,Female,11/30/2023,109,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/18/2024,Shreshtha Dash,,,,,,,,
2342,,,Female,11/30/2023,109,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/18/2024,Shreshtha Dash,,,,,,,,
2343,,,Male,11/30/2023,130,,unkNwn parents,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2344,,,Male,11/30/2023,130,,unkNwn parents,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2345,,,Male,11/30/2023,130,,unkNwn parents,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2346,,,Male,11/30/2023,130,,unkNwn parents,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2347,,,Female,12/11/2023,120,,2322/2323,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2348,,,Female,12/11/2023,120,,2322/2323,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2349,,,Female,12/11/2023,120,,2322/2323,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2350,,,Female,12/11/2023,120,,2322/2323,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2351,,,Male,12/11/2023,120,,2322/2323,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2352,,,Male,12/11/2023,120,,2322/2323,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2353,,,Male,12/11/2023,120,,2322/2323,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2354,,,Male,12/11/2023,120,,2322/2323,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/9/2024,,,,,,,,,
2355,,,Female,12/16/2023,100,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/25/2024,Shreshtha Dash,,,,,,,,
2356,,,Female,12/16/2023,100,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/25/2024,Shreshtha Dash,,,,,,,,
2357,,,Female,12/16/2023,100,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/25/2024,Shreshtha Dash,,,,,,,,
2358,,,Female,12/16/2023,100,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/25/2024,Shreshtha Dash,,,,,,,,
2359,,,Female,12/16/2023,100,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/25/2024,Shreshtha Dash,,,,,,,,
2360,,,Female,12/16/2023,100,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/25/2024,Shreshtha Dash,,,,,,,,
2361,,,Male,12/16/2023,94,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/19/2024,Shreshtha Dash,,,,,,,,
2362,,,Male,12/16/2023,94,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/19/2024,Shreshtha Dash,,,,,,,,
2363,,,Male,12/16/2023,94,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/19/2024,Shreshtha Dash,,,,,,,,
2364,,,Male,12/16/2023,94,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/19/2024,Shreshtha Dash,,,,,,,,
2365,,,Male,12/16/2023,94,,unkNwn parents,B6N-Cdh23-KI,,,,,,,Y,3/19/2024,Shreshtha Dash,,,,,,,,
2366,,,Female,1/17/2024,82,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2367,,,Female,1/17/2024,82,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2368,,,Female,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2369,,,Female,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2370,,,Female,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2371,,,Male,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2372,,,Male,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2373,,,Male,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2374,,,Male,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2375,,,Male,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2376,,,Male,1/17/2024,84,,2320/2321,B6N-Cdh23-KI,,,,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2377,,,Female,1/15/2024,112,,2326/2327,B6N-Cdh23-KI,,,,,,Breeding,Y,5/6/2024,,,,,,,,,
2378,,,Female,1/15/2024,112,,2326/2327,B6N-Cdh23-KI,,,,,,Breeding,Y,5/6/2024,,,,,,,,,
2379,,,Female,1/15/2024,112,,2326/2327,B6N-Cdh23-KI,,,,,,Shreshtha Dash,Y,5/6/2024,,,,,,,,,
2380,,,Female,1/15/2024,112,,2326/2327,B6N-Cdh23-KI,,,,,,Shreshtha Dash,Y,5/6/2024,,,,,,,,,
2381,,,Male,1/15/2024,150,,2326/2327,B6N-Cdh23-KI,,,,,,Breeding,N,,,,,,,,,,
2382,,,Male,1/15/2024,150,,2326/2327,B6N-Cdh23-KI,,,,,,Breeding,N,,,,,,,,,,
2383,,,Male,1/15/2024,100,,2326/2327,B6N-Cdh23-KI,,,,,,Shreshtha Dash,Y,4/24/2024,,,,,,,,,
2384,,,Male,1/15/2024,100,,2326/2327,B6N-Cdh23-KI,,,,,,Shreshtha Dash,Y,4/24/2024,,,,,,,,,
2385,,,Male,1/15/2024,100,,2326/2327,B6N-Cdh23-KI,,,,,,Shreshtha Dash,Y,4/24/2024,,,,,,,,,
2386,,,Female,10/3/2023,192,,"1738, 1739/1740",Tlr3-KO,,,,,,Breeding,Y,4/12/2024,,,,,,,,,
2387,,,Female,10/3/2023,192,,"1738, 1739/1740",Tlr3-KO,,,,,,Breeding,Y,4/12/2024,,,,,,,,,
2388,,,Male,10/3/2023,192,,"1738, 1739/1740",Tlr3-KO,,,,,,Breeding,Y,4/12/2024,,,,,,,,,
2389,,,Female,9/22/2023,234,10/17/2023,1735/1737,Pcdh15,,,+/-,,,Breeding,,5/13/2024,,,,,,,,,
2390,,,Male,9/22/2023,234,10/17/2023,1735/1737,Pcdh15,,,-/-,,,Breeding,,5/13/2024,,,,,,,,,
2391,,,Female,11/5/2023,190,11/28/2023,1735/1737,Pcdh15,,,+/-,,,Breeding,,5/13/2024,,,,,,,,,
2392,,,Male,11/5/2023,190,11/28/2023,1735/1737,Pcdh15,,,-/-,,,Breeding,,5/13/2024,,,,,,,,,
2393,,,Female,12/1/2023,195,,1734/1736,Pcdh15,,,+/-,,,,,,,,,,,,,,
2394,,,Male,12/1/2023,195,,1734/1736,Pcdh15,,,-/-,,,,,,,,,,,,,,
2395,,,Female,11/4/2023,216,,1766/1767,Tbx1,,,+/-,,,Breeding,,6/7/2024,"Pregnant 5/13/24, euthanize after litter is weaned. ",,,,,,,,
2396,,,Female,11/4/2023,205,,1766/1767,Tbx1,,,+/-,,,Breeding,,5/27/2024,"Has litter 5/13/24, euthanize after litter is weaned. ",,,,,,,,
2397,,,Male,11/4/2023,191,,1766/1767,Tbx1,,,-/-,,,Breeding,,5/13/2024,,,,,,,,,
2398,,,Male,11/4/2023,191,,1766/1767,Tbx1,,,-/-,,,Breeding,,5/13/2024,,,,,,,,,
2399,,,Female,9/10/2023,246,,1743/1744,Cachd1-KO,,,,,,Breeding,,5/13/2024,,,,,,,,,
2400,,,Male,9/10/2023,246,,1743/1744,Cachd1-KO,,,,,,Breeding,,5/13/2024,,,,,,,,,
2401,,,Female,9/10/2023,271,,1743/1744,Cachd1-KO,,,,,,Breeding,,6/7/2024,"Pregnant 5/13/24, euthanize after litter is weaned. ",,,,,,,,
2402,,,Male,9/10/2023,246,,1743/1744,Cachd1-KO,,,,,,Breeding,,5/13/2024,,,,,,,,,
2403,,,Female,12/16/2023,164,,1743/1744,Cachd1-KO,,,,,,Breeding,,5/28/2024,,,,,,,,,
2404,,,Male,12/16/2023,149,,1743/1744,Cachd1-KO,,,,,,Breeding,,5/13/2024,,,,,,,,,
2405,R,,Female,1/15/2024,122,2/6/2024,2020(Td/+)/2035(cre+ Td/+),Pax2-Cre,Td-Tomato,,Cre -,,,,,5/16/2024,Cochlea and kidneys in 4% PFA. Tail tip in -20*C.,,,,,,,,
2406,L,,Female,1/15/2024,122,2/6/2024,2020(Td/+)/2035(cre+ Td/+),Pax2-Cre,Td-Tomato,,Cre +,Td/+,,,,5/16/2024,Cochlea and kidneys in 4% PFA. Tail tip in -20*C.,,,,,,,,
2407,B,,Female,1/15/2024,122,2/6/2024,2020(Td/+)/2035(cre+ Td/+),Pax2-Cre,Td-Tomato,,Cre -,Td/+,,,,5/16/2024,Cochlea and kidneys in 4% PFA. Tail tip in -20*C.,,,,,,,,
2408,R,,Male,1/15/2024,122,2/6/2024,2020(Td/+)/2035(cre+ Td/+),Pax2-Cre,Td-Tomato,,Cre -,Td/+,,,,5/16/2024,Cochlea and kidneys in 4% PFA. Tail tip in -20*C.,,,,,,,,
2409,L,,Male,1/15/2024,122,2/6/2024,2020(Td/+)/2035(cre+ Td/+),Pax2-Cre,Td-Tomato,,Cre -,Td/+,,,,5/16/2024,Cochlea and kidneys in 4% PFA. Tail tip in -20*C.,,,,,,,,
2410,,,Female,11/5/2023,130,,"1632, 1633/1629",Trpv1-flox,,,,,,,Y,3/14/2024,,,,,,,,,
2411,,,Female,11/5/2023,207,,"1632, 1633/1629",Trpv1-flox,,,,,,Breeding,,5/30/2024,,,,,,,,,
2412,,,Male,11/5/2023,190,,"1632, 1633/1629",Trpv1-flox,,,,,,Breeding,,5/13/2024,,,,,,,,,
2413,,,Female,10/23/2023,148,,1630/1628,Trpv1-flox,,,,,,,Y,3/19/2024,,,,,,,,,
2414,,,Female,10/23/2023,227,,1630/1628,Trpv1-flox,,,,,,Breeding,,6/6/2024,"Has litter 5/13/24, euthanize after litter is weaned. ",,,,,,,,
2415,,,Male,10/23/2023,203,,1630/1628,Trpv1-flox,,,,,,Breeding,,5/13/2024,,,,,,,,,
2416,,,Female,11/5/2023,190,,"1632, 1633/1629",Trpv1-flox,,,,,,Breeding,,5/13/2024,,,,,,,,,
2417,,,Male,11/5/2023,190,,"1632, 1633/1629",Trpv1-flox,,,,,,Breeding,,5/13/2024,,,,,,,,,
2418,,,Female,1/30/2024,65,,UnkNwn Parents,Trpv1-flox,,,flox/flox,,,,Y,4/4/2024,Cong showed Regina/Kylee perfusions.,,,,,,,,
2419,,,Female,1/30/2024,65,,UnkNwn Parents,Trpv1-flox,,,flox/flox,,,,Y,4/4/2024,Cong showed Regina/Kylee perfusions.,,,,,,,,
2420,,,Female,1/30/2024,65,,UnkNwn Parents,Trpv1-flox,,,flox/flox,,,,Y,4/4/2024,Cong showed Regina/Kylee perfusions.,,,,,,,,
2421,,,Female,1/30/2024,65,,UnkNwn Parents,Trpv1-flox,,,flox/flox,,,,Y,4/4/2024,Cong showed Regina/Kylee perfusions.,,,,,,,,
2422,,,Male,1/30/2024,65,,UnkNwn Parents,Trpv1-flox,,,flox/flox,,,,Y,4/4/2024,Cong showed Regina/Kylee perfusions.,,,,,,,,
2423,,,Male,1/30/2024,65,,UnkNwn Parents,Trpv1-flox,,,flox/flox,,,,Y,4/4/2024,Cong showed Regina/Kylee perfusions.,,,,,,,,
2424,,,Male,1/30/2024,65,,UnkNwn Parents,Trpv1-flox,,,flox/flox,,,,Y,4/4/2024,Cong showed Regina/Kylee perfusions.,,,,,,,,
2425,,,Female,1/31/2024,26,,UnkNwn Parents,Trpv1-flox,,,,,,,Y,2/26/2024,,,,,,,,,
2426,,,Female,1/31/2024,26,,UnkNwn Parents,Trpv1-flox,,,,,,,Y,2/26/2024,,,,,,,,,
2427,,,Female,1/31/2024,26,,UnkNwn Parents,Trpv1-flox,,,,,,,Y,2/26/2024,,,,,,,,,
2428,,,Female,1/31/2024,26,,UnkNwn Parents,Trpv1-flox,,,,,,,Y,2/26/2024,,,,,,,,,
2429,,,Female,1/31/2024,26,,UnkNwn Parents,Trpv1-flox,,,,,,,Y,2/26/2024,,,,,,,,,
2430,,,Male,1/31/2024,26,,UnkNwn Parents,Trpv1-flox,,,,,,,Y,2/26/2024,,,,,,,,,
2431,,,Male,1/31/2024,26,,UnkNwn Parents,Trpv1-flox,,,,,,,Y,2/26/2024,,,,,,,,,
2432,,,Male,1/31/2024,26,,UnkNwn Parents,Trpv1-flox,,,,,,,Y,2/26/2024,,,,,,,,,
2433,,,Female ,8/14/2023,213,,"1815, 1816/1818",Tlr7-KO,,,,,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2434,,,Male,8/14/2023,213,,"1815, 1816/1818",Tlr7-KO,,,,,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2435,,,Female ,11/16/2023,210,,"1815, 1816/1818",Tlr7-KO,,,,,,Breeding,,,"Has litter 5/13/24, euthanize after litter is weaned. ",,,,,,,,
2436,,,Male,11/16/2023,179,,"1815, 1816/1818",Tlr7-KO,,,,,,Breeding,,5/13/2024,,,,,,,,,
2437,,,Female ,11/16/2023,204,,"1815, 1816/1818",Tlr7-KO,,,,,,Breeding,,6/7/2024,"Pregnant 5/13/24, euthanize after litter is weaned. ",,,,,,,,
2438,,,Male,11/16/2023,179,,"1815, 1816/1818",Tlr7-KO,,,,,,Breeding,,5/13/2024,,,,,,,,,
2439,,,Female,1/7/2024,142,,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,5/28/2024,,,,,,,,,
2440,,,Female,1/7/2024,142,,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,5/28/2024,,,,,,,,,
2441,,,Female,1/7/2024,142,,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,5/28/2024,,,,,,,,,
2442,,,Female,1/7/2024,142,,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,5/28/2024,,,,,,,,,
2443,,,Female,1/7/2024,142,,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,,5/28/2024,,,,,,,,,
2444,,,Male,1/7/2024,57,2/6/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,Y,3/4/2024,Found dead,,,,,,,,
2445,,,Male,1/7/2024,63,2/6/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,Y,3/10/2024,Found dead,,,,,,,,
2446,,,Male,1/7/2024,94,2/6/2024,2043/2049,Trpv1-flox,B6N-Cdh23-KI,,flox/flox,KI/KI,,,Y,4/10/2024,,,,,,,,,
2447,,,Female,11/26/2023,200,,2012/2016,Tlr4-KO,,,-/-,,,Breeding,,,,,,,,,,,
2448,,,Female,11/26/2023,200,,2012/2016,Tlr4-KO,,,-/-,,,Breeding,,,,,,,,,,,
2449,,,Female,11/26/2023,136,,2012/2016,Tlr4-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2450,,,Male,11/26/2023,200,,2012/2016,Tlr4-KO,,,-/-,,,Breeding,,,,,,,,,,,
2451,,,Male,11/26/2023,200,,2012/2016,Tlr4-KO,,,-/-,,,Breeding,,,,,,,,,,,
2452,,,Male,11/26/2023,136,,2012/2016,Tlr4-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/10/2024,,,,,,,,,
2453,,,Female,1/12/2024,153,,2012/2016,Tlr4-KO,,,-/-,,,Breeding,,,,,,,,,,,
2454,,,Female,1/12/2024,153,,2012/2016,Tlr4-KO,,,-/-,,,Breeding,,,,,,,,,,,
2455,,,Male,1/12/2024,153,,2012/2016,Tlr4-KO,,,-/-,,,Breeding,,,,,,,,,,,
2456,,,Female,11/25/2023,185,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,,,Breeding,,5/28/2024,,,,,,,,,
2457,,,Female,11/25/2023,185,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,,,Breeding,,5/28/2024,,,,,,,,,
2458,,,Male,11/25/2023,185,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,,,Breeding,,5/28/2024,,,,,,,,,
2459,,,Female,11/25/2023,185,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,,,Breeding,,5/28/2024,Separated out 3/25/24,,,,,,,,
2460,,,Female,11/25/2023,170,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,,,Breeding,,5/13/2024,,,,,,,,,
2461,,,Female,11/25/2023,137,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,,,Breeding,,4/10/2024,,,,,,,,,
2462,,,Female,1/24/2024,75,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,KI/KI,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2463,,,Female,1/24/2024,75,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,KI/KI,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2464,,,Male,1/24/2024,75,,"1992, 1993/1994",Myd88-KO,B6N-Cdh23-KI,,,KI/KI,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2465,,,Female ,8/10/2023,244,9/6/2023,1622/1635,Trpv1-KO,,,,,,Breeding,Y,4/10/2024,Breeding 9/6/23,,,,,,,,
2466,,,Male,8/10/2023,244,9/6/2023,1622/1635,Trpv1-KO,,,,,,Breeding,Y,4/10/2024,Breeding 9/6/23,,,,,,,,
2467,,,Female ,11/28/2023,132,,2465/2466,Trpv1-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2468,,,Female ,11/28/2023,132,,2465/2466,Trpv1-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2469,,,Male,11/28/2023,132,,2465/2466,Trpv1-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2470,,,Male,11/28/2023,132,,2465/2466,Trpv1-KO,,,-/-,,,"Kylee, redo 3-, 24-, 48-hour LPS",Y,4/8/2024,,,,,,,,,
2471,,,Female,11/27/2023,135,12/28/2023,2006/2008,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,4/10/2024,,,,,,,,,
2472,,,Female,11/27/2023,135,12/28/2023,2006/2008,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,4/10/2024,,,,,,,,,
2473,,,Female,11/27/2023,135,12/28/2023,2006/2008,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,4/10/2024,,,,,,,,,
2474,,,Female,11/27/2023,135,12/28/2023,2006/2008,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,4/10/2024,,,,,,,,,
2475,,,Female,11/27/2023,135,12/28/2023,2006/2008,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,4/10/2024,,,,,,,,,
2476,,,Male,11/27/2023,135,12/28/2023,2006/2008,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,4/10/2024,,,,,,,,,
2477,,,Male,11/27/2023,135,12/28/2023,2006/2008,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,4/10/2024,,,,,,,,,
2478,,,Male,11/27/2023,135,12/28/2023,2006/2008,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,Breeding,Y,4/10/2024,,,,,,,,,
2479,,,Female,12/5/2023,191,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,Breeding,,,Breeding 4/10/24,,,,,,,,
2480,,,Female,12/5/2023,191,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,Breeding,,,Breeding 4/10/24,,,,,,,,
2481,,,Female,12/5/2023,175,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,Breeding,,5/28/2024,Breeding 4/10/24,,,,,,,,
2482,,,Female,12/5/2023,184,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,Breeding,,6/6/2024,Breeding 4/10/24,,,,,,,,
2483,,,Male,12/5/2023,160,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,,5/13/2024,,,,,,,,,
2484,,,Male,12/5/2023,160,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,,5/13/2024,,,,,,,,,
2485,,,Male,12/5/2023,184,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,Breeding,,6/6/2024,Breeding 4/10/24,,,,,,,,
2486,,,Male,12/5/2023,191,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,Breeding,,,Breeding 4/10/24,,,,,,,,
2487,,,Male,12/5/2023,160,12/30/2023,2200/2201,Tlr4-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,,5/13/2024,,,,,,,,,
2488,,,Female,10/24/2023,142,,2000/2002,Myd88-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
2489,,,Female,10/24/2023,142,,2000/2002,Myd88-loxp,B6N-Cdh23-KI,,loxp/loxp,KI/KI,,,Y,3/14/2024,Blood/serum collected.,,,,,,,,
